THEME,African,Any other Asian background,Any other Black background,Any other background,Any other mixed/multiple ethnic group,Any other white background,Arab,Asian or Asian British,Bangladeshi,Black or Black British,Caribbean,Chinese,Indian,Kashmiri,Mixed/ multiple ethnic group,Other ethnic groups,Pakistani,Prefer not to say,White,White British,White English,White Gypsy or Traveller,White Irish,White Northern Irish,White Scottish,White Welsh,White and Asian,White and Black African,White and Black Caribbean
ETHNIC ORIGIN - APPLIED,11,9,2,8,0,16,3,3,6,0,14,3,12,0,0,0,3,18,16,138,327,0,4,0,2,0,6,4,11
